Any,id_rs,rs,id_aga,aga,sexe,edat,Nse_baix,Nou_pacient,pcsm,pccsm,pacients,visites,Poblacio
2017,61,LLEIDA,5,Lleida,1,45-54,1,0,0,0,127,651,24597
2017,61,LLEIDA,5,Lleida,1,45-54,1,0,1,0,57,430,24597
2017,61,LLEIDA,5,Lleida,1,45-54,1,0,1,1,162,1324,24597
2017,61,LLEIDA,5,Lleida,1,45-54,1,1,0,0,62,175,24597
2017,61,LLEIDA,5,Lleida,1,45-54,1,1,1,0,11,23,24597
2017,61,LLEIDA,5,Lleida,1,45-54,1,1,1,1,25,123,24597
2017,61,LLEIDA,5,Lleida,1,55-64,0,0,0,0,286,1095,19980
2017,61,LLEIDA,5,Lleida,1,55-64,0,0,1,0,122,626,19980
2017,61,LLEIDA,5,Lleida,1,55-64,0,0,1,1,180,981,19980
2017,61,LLEIDA,5,Lleida,1,55-64,0,1,0,0,154,387,19980
2017,61,LLEIDA,5,Lleida,1,55-64,0,1,1,0,27,81,19980
2017,61,LLEIDA,5,Lleida,1,55-64,0,1,1,1,27,85,19980
2017,61,LLEIDA,5,Lleida,1,55-64,1,0,0,0,140,543,19980
2017,61,LLEIDA,5,Lleida,1,55-64,1,0,1,0,74,340,19980
2017,61,LLEIDA,5,Lleida,1,55-64,1,0,1,1,167,865,19980
2017,61,LLEIDA,5,Lleida,1,55-64,1,1,0,0,71,170,19980
2017,61,LLEIDA,5,Lleida,1,55-64,1,1,1,0,14,51,19980
2017,61,LLEIDA,5,Lleida,1,55-64,1,1,1,1,20,90,19980
2017,61,LLEIDA,5,Lleida,1,6.joulu,0,0,0,0,211,1246,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,0,0,1,0,33,256,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,0,0,1,1,5,48,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,0,1,0,0,140,608,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,0,1,1,0,15,90,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,1,0,0,0,74,454,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,1,0,1,0,28,306,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,1,0,1,1,4,57,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,1,1,0,0,48,210,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,1,1,1,0,3,10,13270
2017,61,LLEIDA,5,Lleida,1,6.joulu,1,1,1,1,3,26,13270
2017,61,LLEIDA,5,Lleida,1,65-74,0,0,0,0,135,449,16040
2017,61,LLEIDA,5,Lleida,1,65-74,0,0,1,0,60,234,16040
2017,61,LLEIDA,5,Lleida,1,65-74,0,0,1,1,163,711,16040
2017,61,LLEIDA,5,Lleida,1,65-74,0,1,0,0,76,171,16040
2017,61,LLEIDA,5,Lleida,1,65-74,0,1,1,0,13,40,16040
2017,61,LLEIDA,5,Lleida,1,65-74,0,1,1,1,27,65,16040
2017,61,LLEIDA,5,Lleida,1,65-74,1,0,0,0,105,353,16040
2017,61,LLEIDA,5,Lleida,1,65-74,1,0,1,0,57,191,16040
2017,61,LLEIDA,5,Lleida,1,65-74,1,0,1,1,146,698,16040
2017,61,LLEIDA,5,Lleida,1,65-74,1,1,0,0,59,128,16040
2017,61,LLEIDA,5,Lleida,1,65-74,1,1,1,0,11,30,16040
2017,61,LLEIDA,5,Lleida,1,65-74,1,1,1,1,21,54,16040
2017,61,LLEIDA,5,Lleida,1,75+,0,0,0,0,75,185,20916
2017,61,LLEIDA,5,Lleida,1,75+,0,0,1,0,19,64,20916
2017,61,LLEIDA,5,Lleida,1,75+,0,0,1,1,147,448,20916
2017,61,LLEIDA,5,Lleida,1,75+,0,1,0,0,56,102,20916
2017,61,LLEIDA,5,Lleida,1,75+,0,1,1,0,3,11,20916
2017,61,LLEIDA,5,Lleida,1,75+,0,1,1,1,36,90,20916
2017,61,LLEIDA,5,Lleida,1,75+,1,0,0,0,88,256,20916
2017,61,LLEIDA,5,Lleida,1,75+,1,0,1,0,24,90,20916
2017,61,LLEIDA,5,Lleida,1,75+,1,0,1,1,121,366,20916
2017,61,LLEIDA,5,Lleida,1,75+,1,1,0,0,34,71,20916
2017,61,LLEIDA,5,Lleida,1,75+,1,1,1,0,5,21,20916
2017,61,LLEIDA,5,Lleida,1,75+,1,1,1,1,34,82,20916
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,<6,0,1,0,0,4,6,1789
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,<6,0,1,1,0,2,2,1789
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,<6,1,1,0,0,2,2,1789
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,0,0,0,0,23,165,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,0,0,1,0,27,231,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,0,0,1,1,26,273,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,0,1,0,0,17,75,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,0,1,1,0,5,44,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,0,1,1,1,1,21,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,1,0,0,0,14,146,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,1,0,1,0,9,128,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,1,0,1,1,12,155,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,1,1,0,0,2,2,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,1,1,1,0,4,44,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,13-17,1,1,1,1,2,12,1611
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,0,0,0,0,10,49,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,0,0,1,0,4,27,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,0,0,1,1,12,136,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,0,1,0,0,16,95,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,0,1,1,0,1,22,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,0,1,1,1,4,31,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,1,0,0,0,1,7,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,1,0,1,1,4,121,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,1,1,0,0,1,14,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,1,1,1,0,1,8,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,18-24,1,1,1,1,1,8,1993
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,0,0,0,0,1,18,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,0,0,1,0,1,4,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,0,0,1,1,16,291,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,0,1,0,0,12,37,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,0,1,1,0,5,44,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,0,1,1,1,1,3,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,1,0,0,0,1,3,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,1,0,1,0,1,2,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,1,0,1,1,18,259,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,1,1,0,0,2,7,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,1,1,1,0,1,8,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,25-34,1,1,1,1,3,30,3368
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,0,0,0,0,10,51,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,0,0,1,0,6,77,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,0,0,1,1,49,749,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,0,1,0,0,8,47,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,0,1,1,0,4,11,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,0,1,1,1,5,50,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,1,0,0,0,3,10,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,1,0,1,1,17,377,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,1,1,0,0,1,1,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,35-44,1,1,1,1,4,38,5332
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,0,0,0,0,8,130,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,0,0,1,0,4,52,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,0,0,1,1,50,831,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,0,1,0,0,5,23,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,0,1,1,1,7,44,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,1,0,0,0,1,2,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,1,0,1,0,2,30,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,1,0,1,1,26,441,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,1,1,0,0,4,21,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,1,1,1,0,1,1,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,45-54,1,1,1,1,3,64,4716
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,0,0,0,0,3,8,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,0,0,1,0,6,44,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,0,0,1,1,42,659,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,0,1,0,0,10,47,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,0,1,1,0,1,3,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,0,1,1,1,4,52,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,1,0,0,0,1,6,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,1,0,1,0,3,13,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,1,0,1,1,25,490,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,1,1,0,0,2,2,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,1,1,1,0,1,5,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,55-64,1,1,1,1,2,22,3817
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,0,0,0,0,21,154,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,0,0,1,0,11,50,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,0,0,1,1,10,89,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,0,1,0,0,23,105,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,0,1,1,0,10,48,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,0,1,1,1,1,9,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,1,0,0,0,21,127,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,1,0,1,0,24,244,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,1,0,1,1,14,184,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,1,1,0,0,18,87,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,1,1,1,0,8,75,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,6.joulu,1,1,1,1,1,3,2356
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,65-74,0,0,0,0,2,16,2640
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,65-74,0,0,1,0,2,12,2640
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,65-74,0,0,1,1,13,178,2640
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,65-74,0,1,0,0,4,18,2640
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,65-74,0,1,1,0,1,1,2640
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,65-74,0,1,1,1,2,14,2640
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,65-74,1,0,1,1,9,101,2640
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,65-74,1,1,1,1,2,11,2640
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,75+,0,0,0,0,1,4,2389
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,75+,0,0,1,1,10,65,2389
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,75+,0,1,0,0,3,8,2389
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,75+,0,1,1,1,1,7,2389
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,75+,1,0,0,0,1,1,2389
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,75+,1,0,1,1,6,83,2389
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,0,75+,1,1,1,1,1,11,2389
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,<6,0,0,0,0,1,8,1756
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,<6,0,1,0,0,1,1,1756
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,<6,1,1,0,0,2,6,1756
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,0,0,0,0,13,91,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,0,0,1,0,13,111,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,0,0,1,1,8,127,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,0,1,0,0,21,99,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,0,1,1,0,3,24,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,1,0,0,0,4,21,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,1,0,1,0,2,6,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,1,0,1,1,7,88,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,1,1,0,0,6,33,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,13-17,1,1,1,0,1,7,1458
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,0,0,0,0,7,32,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,0,0,1,0,9,62,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,0,0,1,1,16,243,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,0,1,0,0,9,60,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,0,1,1,0,1,1,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,0,1,1,1,2,4,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,1,0,0,0,5,53,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,1,0,1,1,4,34,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,1,1,0,0,1,11,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,18-24,1,1,1,1,1,5,1848
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,0,0,0,0,11,146,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,0,0,1,0,2,45,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,0,0,1,1,17,278,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,0,1,0,0,12,67,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,0,1,1,0,2,16,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,0,1,1,1,2,12,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,1,0,1,0,1,6,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,1,0,1,1,11,154,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,1,1,0,0,7,19,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,1,1,1,0,2,7,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,25-34,1,1,1,1,2,15,3225
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,0,0,0,0,4,22,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,0,0,1,0,8,71,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,0,0,1,1,30,447,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,0,1,0,0,11,61,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,0,1,1,0,3,17,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,0,1,1,1,3,20,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,1,0,0,0,7,23,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,1,0,1,0,2,12,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,1,0,1,1,17,244,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,1,1,0,0,4,7,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,1,1,1,0,3,15,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,35-44,1,1,1,1,1,25,4515
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,0,0,0,0,11,104,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,0,0,1,0,5,85,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,0,0,1,1,39,512,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,0,1,0,0,16,106,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,0,1,1,0,3,15,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,0,1,1,1,4,21,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,1,0,0,0,6,67,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,1,0,1,0,2,36,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,1,0,1,1,41,527,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,1,1,0,0,7,15,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,1,1,1,0,2,9,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,45-54,1,1,1,1,7,81,4218
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,0,0,0,0,7,92,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,0,0,1,0,3,40,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,0,0,1,1,50,812,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,0,1,0,0,3,4,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,0,1,1,1,7,68,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,1,0,0,0,1,8,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,1,0,1,0,2,9,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,1,0,1,1,37,436,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,1,1,0,0,6,33,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,1,1,1,0,3,20,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,55-64,1,1,1,1,5,50,3528
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,0,0,0,0,9,53,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,0,0,1,0,8,57,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,0,0,1,1,5,50,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,0,1,0,0,19,61,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,0,1,1,0,3,13,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,1,0,0,0,7,84,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,1,0,1,0,4,28,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,1,0,1,1,4,38,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,1,1,0,0,5,20,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,1,1,1,0,6,33,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,6.joulu,1,1,1,1,1,4,2241
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,65-74,0,0,1,0,3,7,2825
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,65-74,0,0,1,1,16,204,2825
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,65-74,0,1,0,0,2,6,2825
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,65-74,0,1,1,0,1,3,2825
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,65-74,1,0,0,0,2,10,2825
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,65-74,1,0,1,1,10,97,2825
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,65-74,1,1,0,0,4,33,2825
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,65-74,1,1,1,1,6,20,2825
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,75+,0,0,0,0,2,16,3485
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,75+,0,0,1,1,7,64,3485
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,75+,0,1,0,0,1,1,3485
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,75+,0,1,1,1,2,2,3485
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,75+,1,0,0,0,2,10,3485
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,75+,1,0,1,1,3,49,3485
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,75+,1,1,0,0,1,3,3485
2017,62,CAMP DE TARRAGONA,6,Alt Camp i Conca de Barber?,1,75+,1,1,1,1,2,25,3485
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,<6,0,0,0,0,1,8,6117
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,<6,0,0,1,0,1,2,6117
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,<6,0,1,0,0,6,13,6117
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,<6,0,1,1,0,4,15,6117
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,<6,1,1,0,0,2,10,6117
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,<6,1,1,1,0,6,32,6117
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,<6,1,1,1,1,2,15,6117
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,13-17,0,0,0,0,60,465,5182
2017,62,CAMP DE TARRAGONA,7,Baix Camp i Priorat,0,13-17,0,0,1,0,48,432,5182
