"","any","id_rs","rs","id_aga","aga","sexe","grup_edat","nse_baix","nou_pacient","pcsm","pccsm","pacients","visites"
"6770",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"55-64",0,1,1,0,2,11
"6771",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"55-64",0,1,1,1,5,18
"6772",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"55-64",1,0,0,0,7,24
"6773",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"55-64",1,0,1,0,15,219
"6774",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"55-64",1,0,1,1,34,402
"6775",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"55-64",1,1,0,0,9,36
"6776",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"55-64",1,1,1,0,1,4
"6777",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"55-64",1,1,1,1,5,10
"6778",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",0,0,0,0,231,1492
"6779",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",0,0,1,0,54,509
"6780",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",0,0,1,1,10,157
"6781",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",0,1,0,0,168,689
"6782",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",0,1,1,0,23,144
"6783",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",0,1,1,1,1,1
"6784",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",1,0,0,0,60,438
"6785",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",1,0,1,0,80,808
"6786",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",1,0,1,1,40,455
"6787",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",1,1,0,0,46,175
"6788",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",1,1,1,0,22,120
"6789",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"6-12",1,1,1,1,6,38
"6790",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",0,0,0,0,11,35
"6791",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",0,0,1,0,7,36
"6792",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",0,0,1,1,37,231
"6793",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",0,1,0,0,9,24
"6794",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",0,1,1,0,1,5
"6795",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",0,1,1,1,4,7
"6796",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",1,0,0,0,1,7
"6797",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",1,0,1,0,2,11
"6798",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",1,0,1,1,16,149
"6799",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",1,1,0,0,3,4
"6800",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",1,1,1,0,1,7
"6801",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"65-74",1,1,1,1,2,3
"6802",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"75+",0,0,0,0,7,22
"6803",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"75+",0,0,1,0,1,2
"6804",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"75+",0,0,1,1,22,69
"6805",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"75+",0,1,0,0,6,8
"6806",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"75+",0,1,1,1,8,22
"6807",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"75+",1,0,1,1,4,11
"6808",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"75+",1,1,0,0,2,4
"6809",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",0,"75+",1,1,1,1,2,3
"6810",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",0,0,0,0,2,8
"6811",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",0,0,1,0,1,4
"6812",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",0,1,0,0,26,74
"6813",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",0,1,1,0,4,11
"6814",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",1,0,0,0,1,12
"6815",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",1,0,1,0,2,40
"6816",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",1,1,0,0,6,30
"6817",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",1,1,1,0,3,14
"6818",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"<6",1,1,1,1,3,9
"6819",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",0,0,0,0,159,1264
"6820",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",0,0,1,0,28,229
"6821",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",0,0,1,1,16,164
"6822",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",0,1,0,0,102,563
"6823",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",0,1,1,0,9,64
"6824",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",0,1,1,1,4,28
"6825",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",1,0,0,0,29,237
"6826",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",1,0,1,0,5,68
"6827",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",1,0,1,1,7,69
"6828",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",1,1,0,0,18,86
"6829",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",1,1,1,0,2,12
"6830",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"13-17",1,1,1,1,1,1
"6831",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",0,0,0,0,47,251
"6832",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",0,0,1,0,16,105
"6833",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",0,0,1,1,22,239
"6834",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",0,1,0,0,30,120
"6835",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",0,1,1,0,5,30
"6836",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",0,1,1,1,4,23
"6837",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",1,0,0,0,5,20
"6838",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",1,0,1,0,2,17
"6839",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",1,0,1,1,5,35
"6840",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",1,1,0,0,1,2
"6841",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",1,1,1,0,1,1
"6842",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"18-24",1,1,1,1,1,1
"6843",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",0,0,0,0,39,197
"6844",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",0,0,1,0,16,140
"6845",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",0,0,1,1,19,301
"6846",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",0,1,0,0,49,225
"6847",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",0,1,1,0,8,35
"6848",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",0,1,1,1,8,40
"6849",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",1,0,0,0,7,57
"6850",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",1,0,1,0,6,96
"6851",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",1,0,1,1,14,144
"6852",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",1,1,0,0,18,72
"6853",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",1,1,1,0,3,24
"6854",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"25-34",1,1,1,1,3,4
"6855",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",0,0,0,0,63,323
"6856",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",0,0,1,0,48,372
"6857",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",0,0,1,1,53,541
"6858",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",0,1,0,0,74,262
"6859",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",0,1,1,0,20,76
"6860",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",0,1,1,1,16,96
"6861",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",1,0,0,0,17,91
"6862",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",1,0,1,0,26,344
"6863",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",1,0,1,1,33,488
"6864",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",1,1,0,0,26,92
"6865",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",1,1,1,0,9,94
"6866",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"35-44",1,1,1,1,2,18
"6867",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",0,0,0,0,74,340
"6868",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",0,0,1,0,71,522
"6869",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",0,0,1,1,80,734
"6870",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",0,1,0,0,76,289
"6871",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",0,1,1,0,19,92
"6872",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",0,1,1,1,11,69
"6873",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",1,0,0,0,21,117
"6874",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",1,0,1,0,32,289
"6875",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",1,0,1,1,55,651
"6876",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",1,1,0,0,20,49
"6877",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",1,1,1,0,7,23
"6878",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"45-54",1,1,1,1,7,39
"6879",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",0,0,0,0,52,255
"6880",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",0,0,1,0,45,327
"6881",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",0,0,1,1,82,557
"6882",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",0,1,0,0,42,132
"6883",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",0,1,1,0,7,40
"6884",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",0,1,1,1,13,40
"6885",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",1,0,0,0,28,130
"6886",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",1,0,1,0,31,222
"6887",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",1,0,1,1,61,596
"6888",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",1,1,0,0,18,42
"6889",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",1,1,1,0,8,33
"6890",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"55-64",1,1,1,1,4,11
"6891",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",0,0,0,0,129,751
"6892",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",0,0,1,0,19,175
"6893",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",0,1,0,0,116,386
"6894",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",0,1,1,0,7,45
"6895",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",0,1,1,1,1,12
"6896",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",1,0,0,0,41,263
"6897",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",1,0,1,0,23,280
"6898",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",1,0,1,1,10,95
"6899",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",1,1,0,0,35,119
"6900",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"6-12",1,1,1,1,2,10
"6901",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",0,0,0,0,19,77
"6902",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",0,0,1,0,9,25
"6903",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",0,0,1,1,61,329
"6904",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",0,1,0,0,17,42
"6905",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",0,1,1,0,4,11
"6906",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",0,1,1,1,14,53
"6907",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",1,0,0,0,12,31
"6908",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",1,0,1,0,15,98
"6909",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",1,0,1,1,42,276
"6910",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",1,1,0,0,13,30
"6911",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",1,1,1,0,1,3
"6912",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"65-74",1,1,1,1,7,32
"6913",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",0,0,0,0,13,38
"6914",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",0,0,1,0,1,2
"6915",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",0,0,1,1,48,173
"6916",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",0,1,0,0,19,61
"6917",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",0,1,1,0,1,1
"6918",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",0,1,1,1,16,64
"6919",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",1,0,0,0,3,16
"6920",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",1,0,1,0,3,8
"6921",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",1,0,1,1,12,62
"6922",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",1,1,0,0,5,13
"6923",2016,"78","BARCELONA","63","Baix Llobregat Litoral i Viladecans",1,"75+",1,1,1,1,9,20
"6924",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"<6",0,0,0,0,3,16
"6925",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"<6",0,0,1,0,1,1
"6926",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"<6",0,1,0,0,17,51
"6927",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"<6",0,1,1,1,1,1
"6928",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"<6",1,1,0,0,4,17
"6929",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"<6",1,1,1,0,7,52
"6930",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"<6",1,1,1,1,2,3
"6931",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",0,0,0,0,87,478
"6932",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",0,0,1,0,51,504
"6933",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",0,0,1,1,30,303
"6934",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",0,1,0,0,46,187
"6935",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",0,1,1,0,10,52
"6936",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",0,1,1,1,8,28
"6937",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",1,0,0,0,17,78
"6938",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",1,0,1,0,10,85
"6939",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",1,0,1,1,14,134
"6940",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",1,1,0,0,13,57
"6941",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",1,1,1,0,1,4
"6942",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"13-17",1,1,1,1,2,29
"6943",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",0,0,0,0,12,40
"6944",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",0,0,1,0,15,103
"6945",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",0,0,1,1,29,294
"6946",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",0,1,0,0,14,51
"6947",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",0,1,1,0,6,23
"6948",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",0,1,1,1,3,21
"6949",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",1,0,0,0,3,4
"6950",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",1,0,1,0,2,3
"6951",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",1,0,1,1,8,130
"6952",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"18-24",1,1,1,1,2,15
"6953",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",0,0,0,0,22,60
"6954",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",0,0,1,0,25,256
"6955",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",0,0,1,1,37,406
"6956",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",0,1,0,0,12,47
"6957",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",0,1,1,0,6,46
"6958",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",0,1,1,1,9,46
"6959",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",1,0,0,0,3,8
"6960",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",1,0,1,0,5,116
"6961",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",1,0,1,1,17,151
"6962",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"25-34",1,1,1,1,2,11
"6963",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",0,0,0,0,24,138
"6964",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",0,0,1,0,51,600
"6965",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",0,0,1,1,72,958
"6966",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",0,1,0,0,20,97
"6967",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",0,1,1,0,6,35
"6968",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",0,1,1,1,11,56
"6969",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",1,0,0,0,13,85
"6970",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",1,0,1,0,23,372
"6971",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",1,0,1,1,32,634
"6972",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",1,1,0,0,2,3
"6973",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",1,1,1,0,5,41
"6974",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"35-44",1,1,1,1,8,48
"6975",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",0,0,0,0,43,212
"6976",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",0,0,1,0,36,301
"6977",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",0,0,1,1,82,1181
"6978",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",0,1,0,0,20,77
"6979",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",0,1,1,0,9,50
"6980",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",0,1,1,1,3,14
"6981",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",1,0,0,0,16,95
"6982",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",1,0,1,0,11,213
"6983",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",1,0,1,1,47,813
"6984",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",1,1,0,0,4,25
"6985",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",1,1,1,0,1,1
"6986",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"45-54",1,1,1,1,3,31
"6987",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",0,0,0,0,32,120
"6988",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",0,0,1,0,19,159
"6989",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",0,0,1,1,57,518
"6990",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",0,1,0,0,16,61
"6991",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",0,1,1,1,5,30
"6992",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",1,0,0,0,5,22
"6993",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",1,0,1,0,13,149
"6994",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",1,0,1,1,32,417
"6995",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",1,1,0,0,5,35
"6996",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"55-64",1,1,1,1,5,28
"6997",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",0,0,0,0,104,690
"6998",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",0,0,1,0,27,286
"6999",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",0,0,1,1,3,23
"7000",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",0,1,0,0,105,396
"7001",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",0,1,1,0,19,101
"7002",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",0,1,1,1,2,19
"7003",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",1,0,0,0,37,354
"7004",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",1,0,1,0,42,639
"7005",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",1,0,1,1,27,340
"7006",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",1,1,0,0,33,186
"7007",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",1,1,1,0,16,116
"7008",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"6-12",1,1,1,1,8,54
"7009",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"65-74",0,0,0,0,16,36
"7010",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"65-74",0,0,1,0,7,56
"7011",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"65-74",0,0,1,1,44,266
"7012",2016,"78","BARCELONA","64","Baix Llobregat Litoral i Sant Boi",0,"65-74",0,1,0,0,6,19
